home_team,away_team,home_score,away_score,tournament,neutral,home_team_total_points,away_team_total_points,home_B1_overall,home_B2_overall,home_B3_overall,home_B4_overall,home_M1_overall,home_M2_overall,home_M3_overall,home_M4_overall,home_T1_overall,home_T2_overall,home_K1_overall,home_B1_preferred_foot,home_B2_preferred_foot,home_B3_preferred_foot,home_B4_preferred_foot,home_M1_preferred_foot,home_M2_preferred_foot,home_M3_preferred_foot,home_M4_preferred_foot,home_T1_preferred_foot,home_T2_preferred_foot,home_K1_preferred_foot,home_B1_pace,home_B2_pace,home_B3_pace,home_B4_pace,home_M1_pace,home_M2_pace,home_M3_pace,home_M4_pace,home_T1_pace,home_T2_pace,home_K1_pace,home_B1_shooting,home_B2_shooting,home_B3_shooting,home_B4_shooting,home_M1_shooting,home_M2_shooting,home_M3_shooting,home_M4_shooting,home_T1_shooting,home_T2_shooting,home_K1_shooting,home_B1_passing,home_B2_passing,home_B3_passing,home_B4_passing,home_M1_passing,home_M2_passing,home_M3_passing,home_M4_passing,home_T1_passing,home_T2_passing,home_K1_passing,home_B1_dribbling,home_B2_dribbling,home_B3_dribbling,home_B4_dribbling,home_M1_dribbling,home_M2_dribbling,home_M3_dribbling,home_M4_dribbling,home_T1_dribbling,home_T2_dribbling,home_K1_dribbling,home_B1_defending,home_B2_defending,home_B3_defending,home_B4_defending,home_M1_defending,home_M2_defending,home_M3_defending,home_M4_defending,home_T1_defending,home_T2_defending,home_K1_defending,home_B1_physic,home_B2_physic,home_B3_physic,home_B4_physic,home_M1_physic,home_M2_physic,home_M3_physic,home_M4_physic,home_T1_physic,home_T2_physic,home_K1_physic,home_B1_goalkeeping_diving,home_B2_goalkeeping_diving,home_B3_goalkeeping_diving,home_B4_goalkeeping_diving,home_M1_goalkeeping_diving,home_M2_goalkeeping_diving,home_M3_goalkeeping_diving,home_M4_goalkeeping_diving,home_T1_goalkeeping_diving,home_T2_goalkeeping_diving,home_K1_goalkeeping_diving,home_B1_goalkeeping_handling,home_B2_goalkeeping_handling,home_B3_goalkeeping_handling,home_B4_goalkeeping_handling,home_M1_goalkeeping_handling,home_M2_goalkeeping_handling,home_M3_goalkeeping_handling,home_M4_goalkeeping_handling,home_T1_goalkeeping_handling,home_T2_goalkeeping_handling,home_K1_goalkeeping_handling,home_B1_goalkeeping_kicking,home_B2_goalkeeping_kicking,home_B3_goalkeeping_kicking,home_B4_goalkeeping_kicking,home_M1_goalkeeping_kicking,home_M2_goalkeeping_kicking,home_M3_goalkeeping_kicking,home_M4_goalkeeping_kicking,home_T1_goalkeeping_kicking,home_T2_goalkeeping_kicking,home_K1_goalkeeping_kicking,home_B1_goalkeeping_positioning,home_B2_goalkeeping_positioning,home_B3_goalkeeping_positioning,home_B4_goalkeeping_positioning,home_M1_goalkeeping_positioning,home_M2_goalkeeping_positioning,home_M3_goalkeeping_positioning,home_M4_goalkeeping_positioning,home_T1_goalkeeping_positioning,home_T2_goalkeeping_positioning,home_K1_goalkeeping_positioning,home_B1_goalkeeping_reflexes,home_B2_goalkeeping_reflexes,home_B3_goalkeeping_reflexes,home_B4_goalkeeping_reflexes,home_M1_goalkeeping_reflexes,home_M2_goalkeeping_reflexes,home_M3_goalkeeping_reflexes,home_M4_goalkeeping_reflexes,home_T1_goalkeeping_reflexes,home_T2_goalkeeping_reflexes,home_K1_goalkeeping_reflexes,home_B1_Position_Best_Rating,home_B2_Position_Best_Rating,home_B3_Position_Best_Rating,home_B4_Position_Best_Rating,home_M1_Position_Best_Rating,home_M2_Position_Best_Rating,home_M3_Position_Best_Rating,home_M4_Position_Best_Rating,home_T1_Position_Best_Rating,home_T2_Position_Best_Rating,home_K1_Position_Best_Rating,away_B1_overall,away_B2_overall,away_B3_overall,away_B4_overall,away_M1_overall,away_M2_overall,away_M3_overall,away_M4_overall,away_T1_overall,away_T2_overall,away_K1_overall,away_B1_preferred_foot,away_B2_preferred_foot,away_B3_preferred_foot,away_B4_preferred_foot,away_M1_preferred_foot,away_M2_preferred_foot,away_M3_preferred_foot,away_M4_preferred_foot,away_T1_preferred_foot,away_T2_preferred_foot,away_K1_preferred_foot,away_B1_pace,away_B2_pace,away_B3_pace,away_B4_pace,away_M1_pace,away_M2_pace,away_M3_pace,away_M4_pace,away_T1_pace,away_T2_pace,away_K1_pace,away_B1_shooting,away_B2_shooting,away_B3_shooting,away_B4_shooting,away_M1_shooting,away_M2_shooting,away_M3_shooting,away_M4_shooting,away_T1_shooting,away_T2_shooting,away_K1_shooting,away_B1_passing,away_B2_passing,away_B3_passing,away_B4_passing,away_M1_passing,away_M2_passing,away_M3_passing,away_M4_passing,away_T1_passing,away_T2_passing,away_K1_passing,away_B1_dribbling,away_B2_dribbling,away_B3_dribbling,away_B4_dribbling,away_M1_dribbling,away_M2_dribbling,away_M3_dribbling,away_M4_dribbling,away_T1_dribbling,away_T2_dribbling,away_K1_dribbling,away_B1_defending,away_B2_defending,away_B3_defending,away_B4_defending,away_M1_defending,away_M2_defending,away_M3_defending,away_M4_defending,away_T1_defending,away_T2_defending,away_K1_defending,away_B1_physic,away_B2_physic,away_B3_physic,away_B4_physic,away_M1_physic,away_M2_physic,away_M3_physic,away_M4_physic,away_T1_physic,away_T2_physic,away_K1_physic,away_B1_goalkeeping_diving,away_B2_goalkeeping_diving,away_B3_goalkeeping_diving,away_B4_goalkeeping_diving,away_M1_goalkeeping_diving,away_M2_goalkeeping_diving,away_M3_goalkeeping_diving,away_M4_goalkeeping_diving,away_T1_goalkeeping_diving,away_T2_goalkeeping_diving,away_K1_goalkeeping_diving,away_B1_goalkeeping_handling,away_B2_goalkeeping_handling,away_B3_goalkeeping_handling,away_B4_goalkeeping_handling,away_M1_goalkeeping_handling,away_M2_goalkeeping_handling,away_M3_goalkeeping_handling,away_M4_goalkeeping_handling,away_T1_goalkeeping_handling,away_T2_goalkeeping_handling,away_K1_goalkeeping_handling,away_B1_goalkeeping_kicking,away_B2_goalkeeping_kicking,away_B3_goalkeeping_kicking,away_B4_goalkeeping_kicking,away_M1_goalkeeping_kicking,away_M2_goalkeeping_kicking,away_M3_goalkeeping_kicking,away_M4_goalkeeping_kicking,away_T1_goalkeeping_kicking,away_T2_goalkeeping_kicking,away_K1_goalkeeping_kicking,away_B1_goalkeeping_positioning,away_B2_goalkeeping_positioning,away_B3_goalkeeping_positioning,away_B4_goalkeeping_positioning,away_M1_goalkeeping_positioning,away_M2_goalkeeping_positioning,away_M3_goalkeeping_positioning,away_M4_goalkeeping_positioning,away_T1_goalkeeping_positioning,away_T2_goalkeeping_positioning,away_K1_goalkeeping_positioning,away_B1_goalkeeping_reflexes,away_B2_goalkeeping_reflexes,away_B3_goalkeeping_reflexes,away_B4_goalkeeping_reflexes,away_M1_goalkeeping_reflexes,away_M2_goalkeeping_reflexes,away_M3_goalkeeping_reflexes,away_M4_goalkeeping_reflexes,away_T1_goalkeeping_reflexes,away_T2_goalkeeping_reflexes,away_K1_goalkeeping_reflexes,away_B1_Position_Best_Rating,away_B2_Position_Best_Rating,away_B3_Position_Best_Rating,away_B4_Position_Best_Rating,away_M1_Position_Best_Rating,away_M2_Position_Best_Rating,away_M3_Position_Best_Rating,away_M4_Position_Best_Rating,away_T1_Position_Best_Rating,away_T2_Position_Best_Rating,away_K1_Position_Best_Rating
Hungary,Germany,1,1,UEFA Nations League,FALSE,1466.08,1650.53,72,72,70,70,74,82,76,73,79,76,85,0,0,0,0,0,0,1,0,0,0,0,68,80,71,81,76,57,73,75,77,75,0,54,67,36,65,73,36,44,75,79,70,0,70,68,52,65,67,53,62,68,81,71,0,73,71,54,66,76,56,61,73,80,78,0,69,63,72,64,54,84,76,36,34,37,0,61,67,70,71,63,81,83,70,64,65,83,10,12,12,7,11,15,10,11,10,7,85,7,12,11,11,7,12,14,6,10,5,84,6,8,11,13,5,15,9,6,13,11,76,10,11,6,15,11,10,10,8,10,14,83,14,16,5,8,11,6,12,9,6,9,85,74,72,70,70,76,76,75,74,79,76,85,87,85,84,82,89,88,84,85,87,87,90,0,0,0,1,0,0,1,0,0,0,0,82,71,53,76,68,53,81,64,78,69,0,53,48,59,56,72,81,79,80,82,84,0,71,66,76,66,87,90,79,85,82,83,0,67,59,72,72,84,81,84,85,83,80,0,86,85,87,84,83,71,45,72,81,56,0,85,83,78,78,79,68,66,72,86,71,91,14,15,15,8,8,10,6,11,13,6,87,15,7,6,10,15,11,8,14,8,7,88,10,14,10,8,7,13,11,5,15,11,91,12,7,5,14,15,7,10,5,11,14,91,8,15,6,13,15,10,12,13,9,14,88,88,87,84,84,89,88,86,85,87,86,90
Wales,Belgium,1,1,UEFA Nations League,FALSE,1588.08,1827,75,73,72,73,79,78,76,77,81,76,75,0,0,0,1,1,1,1,0,1,1,0,78,65,58,62,67,83,69,95,80,77,0,54,49,29,40,58,59,71,70,84,78,0,66,63,49,63,72,75,75,69,81,76,0,69,69,57,67,72,81,79,76,79,76,0,69,72,74,75,80,24,48,47,55,45,0,74,70,72,69,74,58,62,68,69,58,74,6,13,10,15,11,12,8,7,15,7,75,12,12,13,11,7,6,14,6,15,13,73,8,9,7,13,6,10,9,11,11,9,67,12,8,11,11,7,6,13,15,5,15,74,13,12,8,13,14,11,7,9,6,7,76,76,74,74,73,79,78,78,78,81,76,75,82,81,77,78,84,85,84,84,91,86,90,0,1,0,0,0,0,0,0,0,1,1,57,69,71,76,56,89,78,83,74,80,0,55,62,43,58,80,82,82,80,88,85,0,70,72,66,71,86,80,80,82,93,75,0,67,67,68,75,81,87,87,87,87,77,0,85,83,78,75,70,53,34,35,64,38,0,75,78,77,73,73,67,49,63,77,82,89,16,6,7,14,6,9,7,11,15,8,84,6,10,10,9,8,11,10,12,13,15,89,14,9,15,15,10,9,8,6,5,14,75,16,12,15,10,14,10,10,8,10,7,89,14,7,15,15,12,10,4,8,13,10,90,82,81,79,79,86,85,84,84,88,86,90
Netherlands,Poland,2,2,UEFA Nations League,FALSE,1658.66,1544.2,85,84,82,80,87,90,82,80,85,83,80,0,0,0,0,0,0,0,0,0,0,0,75,68,83,82,82,81,88,86,83,87,0,59,41,63,47,69,60,81,78,84,82,0,61,65,70,67,86,71,75,75,82,77,0,69,69,73,77,87,72,82,83,86,84,0,84,87,78,81,77,91,42,42,30,41,0,87,79,89,81,78,86,68,70,79,74,79,12,8,10,6,7,13,15,11,8,15,80,11,10,10,6,13,10,8,14,14,11,76,11,7,7,8,10,13,10,12,6,7,81,12,14,13,14,10,11,8,14,12,9,79,10,13,14,14,9,11,14,13,10,5,82,87,84,83,82,89,88,83,83,85,83,81,76,75,74,74,76,78,79,76,91,83,86,0,0,0,0,0,0,0,0,0,0,0,48,62,64,77,82,50,80,92,75,81,0,22,48,63,46,73,75,67,70,91,77,0,53,63,71,66,73,72,71,72,79,81,0,55,65,75,64,77,68,75,74,86,86,0,77,76,72,72,71,75,74,65,44,70,0,78,77,69,74,80,78,76,72,83,62,86,11,7,13,16,10,15,15,7,15,12,86,13,11,8,8,6,14,16,14,6,9,81,16,8,11,11,11,8,13,13,12,12,73,7,11,14,10,13,6,13,8,8,11,86,9,13,6,9,6,7,8,11,10,6,87,78,77,74,74,79,78,78,77,91,82,86
Republic of Ireland,Scotland,3,0,UEFA Nations League,FALSE,1449.48,1472.66,75,76,73,74,75,74,72,72,77,76,73,0,0,0,0,0,0,0,1,0,0,0,71,64,66,34,68,64,75,55,68,65,0,30,31,46,47,56,46,69,68,65,65,0,54,50,58,50,73,54,69,73,73,72,0,61,60,59,48,71,61,71,69,73,76,0,76,77,73,74,72,73,69,65,74,77,0,76,77,77,78,71,77,82,72,75,70,73,9,15,11,9,9,15,13,9,15,5,73,10,14,6,11,12,10,16,16,8,15,69,6,9,14,16,15,9,12,11,12,10,70,13,10,7,8,11,8,11,6,11,13,73,9,7,15,12,9,6,14,9,9,7,76,77,76,75,74,76,74,72,72,74,72,74,76,75,73,75,80,79,81,77,87,76,74,1,0,0,0,0,1,1,1,1,0,0,49,77,71,52,63,69,84,78,80,81,0,35,55,56,67,74,74,60,73,61,77,0,56,69,54,71,74,76,75,75,81,62,0,58,73,62,72,75,77,78,78,81,75,0,77,70,71,74,78,73,76,70,82,40,0,77,58,82,68,85,81,79,75,76,77,76,10,13,13,9,9,9,13,15,11,16,73,12,14,11,9,6,13,16,10,8,13,73,10,8,13,9,6,12,8,8,10,12,69,9,13,8,9,10,10,12,8,7,15,76,15,5,13,9,11,12,13,13,14,9,74,76,75,75,75,81,80,79,77,78,78,74
Montenegro,Bosnia and Herzegovina,1,1,UEFA Nations League,FALSE,1342.79,1388.63,71,68,66,67,84,72,72,70,77,79,68,0,0,1,0,0,0,0,1,0,0,0,39,67,62,66,64,76,70,77,62,84,0,32,36,58,63,35,67,42,58,79,66,0,49,50,66,66,58,69,69,64,76,67,0,45,60,66,67,58,75,66,63,79,74,0,71,66,64,61,87,29,69,66,35,75,0,79,77,71,72,80,59,77,79,60,79,68,12,6,13,9,14,14,9,6,9,8,68,12,11,5,13,13,6,13,5,7,9,66,10,12,7,6,14,7,10,11,5,7,67,14,10,14,13,13,11,14,6,9,10,68,15,12,8,6,12,15,6,6,10,10,68,71,70,68,67,81,74,71,69,77,74,69,75,72,74,74,77,76,76,74,84,81,75,1,0,0,0,0,0,0,1,0,0,0,73,78,44,53,67,83,55,75,63,87,0,62,34,37,40,73,69,60,67,84,78,0,68,60,49,51,76,74,74,76,71,78,0,70,63,48,35,77,75,75,76,77,82,0,71,70,75,74,72,38,72,54,45,47,0,85,77,70,82,72,69,72,70,75,64,73,15,7,11,16,14,15,15,8,9,8,75,9,10,11,7,9,10,10,8,11,14,77,16,8,15,9,12,11,7,7,13,14,73,7,11,15,14,10,13,15,13,15,12,73,9,9,12,13,14,10,12,11,15,16,71,75,74,74,74,77,76,76,74,84,81,75
Romania,Finland,1,0,UEFA Nations League,FALSE,1446.54,1406.87,72,71,72,71,73,74,75,72,79,75,76,0,0,0,1,0,0,1,0,0,0,0,68,71,54,79,76,68,55,82,74,69,0,24,39,61,66,71,73,64,70,75,73,0,44,50,57,67,74,76,65,72,81,73,0,52,58,62,70,75,74,68,73,82,79,0,71,71,74,64,36,62,79,63,62,32,0,81,81,66,74,64,67,69,79,68,58,78,7,7,7,11,6,11,9,12,14,14,74,10,13,11,8,9,14,12,10,7,8,74,14,13,10,15,16,6,12,7,13,9,73,7,12,14,13,15,8,6,12,10,9,78,7,15,13,9,13,8,13,15,12,10,77,73,73,72,71,76,76,75,75,78,75,76,72,69,71,69,75,74,70,72,75,73,83,1,0,1,0,0,0,0,1,0,1,0,45,72,50,68,76,68,64,68,77,72,0,50,30,56,61,60,66,68,57,76,73,0,68,56,65,69,71,69,68,69,62,71,0,67,59,65,70,76,73,73,67,73,73,0,74,69,71,68,72,70,51,69,36,54,0,68,70,70,73,76,77,69,74,73,69,82,11,13,14,13,8,6,5,7,13,7,84,9,8,15,11,14,7,11,10,8,13,77,14,13,8,8,12,6,6,8,8,8,69,15,6,14,9,11,13,6,10,9,15,82,7,8,14,6,7,8,7,8,7,10,87,72,71,71,69,78,74,72,72,75,73,83
Luxembourg,Turkey,0,2,UEFA Nations League,FALSE,1229.6,1461.81,67,66,63,59,70,70,72,67,72,73,74,1,0,0,0,1,1,0,0,0,0,1,77,78,75,59,67,67,51,68,86,75,0,34,50,57,46,68,67,49,49,68,58,0,61,58,64,56,70,69,48,65,66,67,0,66,58,61,58,69,72,50,67,69,77,0,62,60,53,52,41,38,71,64,44,70,0,65,72,57,65,68,59,79,68,80,64,72,10,11,10,9,10,12,8,11,14,14,74,8,11,10,6,14,5,16,8,6,9,71,9,7,5,8,8,5,9,11,13,6,79,8,9,13,7,10,11,15,15,11,6,72,6,6,10,6,12,12,8,12,9,6,75,67,66,61,58,71,70,69,67,72,70,74,78,77,75,76,79,79,79,76,84,78,80,0,0,0,0,0,0,1,1,0,0,0,71,73,72,77,72,77,78,66,67,69,0,46,39,68,59,71,62,77,75,80,81,0,60,47,71,69,81,72,75,77,85,65,0,65,60,75,71,79,77,80,79,86,75,0,78,79,74,73,65,76,38,47,68,40,0,79,80,76,78,76,81,52,71,64,76,81,6,15,8,13,9,13,9,10,9,8,80,7,7,10,14,6,7,13,12,14,14,77,7,13,10,9,10,9,7,5,11,8,72,7,6,15,10,6,9,9,13,6,13,81,7,11,12,7,12,11,8,7,10,13,82,80,79,77,76,81,80,79,79,82,80,81
Uruguay,Panama,5,0,Friendly,FALSE,1635.73,1382.79,83,83,82,78,84,81,79,80,82,84,79,0,0,0,1,0,0,0,0,0,0,0,71,77,68,87,87,72,67,61,89,70,0,46,51,49,63,74,70,62,64,82,86,0,57,65,55,68,80,76,79,73,68,78,0,60,61,62,73,79,80,80,73,77,78,0,85,83,84,74,78,78,78,78,42,46,0,83,83,87,82,80,76,77,77,86,81,82,9,11,16,15,6,5,8,7,14,27,76,11,14,13,6,10,5,7,13,10,25,80,7,9,15,8,6,13,14,13,12,31,72,10,11,16,12,15,7,14,15,10,33,82,15,8,13,5,8,9,12,7,13,37,77,85,84,82,78,85,82,82,81,84,84,79,65,65,65,66,73,71,69,68,72,69,73,0,1,1,1,0,1,1,1,0,0,1,61,65,73,76,83,32,72,82,87,74,0,31,22,41,59,57,55,51,67,69,61,0,53,41,53,62,66,64,59,59,58,64,0,48,47,63,67,69,65,64,74,73,75,0,66,67,60,52,68,64,68,28,34,58,0,69,58,60,56,75,75,75,68,75,66,74,9,7,14,8,5,8,8,11,11,14,73,9,12,14,8,15,15,5,9,14,7,69,11,7,16,15,12,14,7,8,7,13,63,11,7,7,6,11,9,10,11,13,11,74,11,7,15,8,14,6,8,9,12,8,75,67,65,65,62,72,71,70,69,74,69,73
Spain,Czech Republic,2,0,UEFA Nations League,FALSE,1709.19,1500.62,86,85,84,83,87,86,85,86,85,85,87,1,1,0,1,0,0,0,0,1,1,0,61,84,88,73,58,50,79,61,78,82,0,50,70,79,38,72,83,67,72,86,85,0,72,82,81,67,78,90,81,87,77,79,0,69,82,82,70,79,80,87,90,83,86,0,86,77,78,84,83,71,68,72,46,35,0,79,70,81,81,84,68,73,69,72,63,84,10,13,13,11,10,5,12,6,15,12,88,11,15,6,13,10,9,7,11,12,16,80,5,13,6,13,7,12,11,7,7,9,76,14,6,11,13,14,14,8,9,12,12,84,5,13,15,9,8,8,8,13,10,13,89,87,85,85,85,87,86,86,86,85,85,87,76,77,74,75,81,80,75,78,85,81,80,1,0,0,1,0,0,1,0,1,1,0,67,74,74,73,57,73,75,77,78,74,0,66,44,38,61,72,56,74,70,83,79,0,67,72,54,70,73,73,77,70,71,80,0,68,72,63,73,72,75,76,73,83,81,0,74,72,76,72,82,78,69,77,36,65,0,84,78,76,78,85,81,78,82,76,75,82,9,10,5,7,11,13,14,9,11,14,78,5,11,12,15,13,12,5,10,15,15,75,6,14,13,9,5,12,10,8,8,10,74,14,13,10,14,6,6,7,13,9,12,82,6,7,10,15,8,13,15,5,14,11,83,78,77,76,76,82,79,78,78,87,81,80
Switzerland,Portugal,1,0,UEFA Nations League,FALSE,1635.32,1674.78,77,77,77,77,80,81,81,80,77,75,85,0,0,0,0,0,0,0,0,0,0,0,70,51,83,78,77,82,77,68,84,93,0,39,67,51,62,69,64,48,71,75,73,0,64,70,66,72,77,73,70,75,70,68,0,68,67,71,74,78,77,74,78,74,75,0,78,78,73,72,77,80,83,75,51,31,0,78,74,81,79,80,85,78,74,82,75,86,9,8,8,10,6,12,10,12,13,14,78,15,9,7,8,12,12,9,8,6,14,81,10,11,7,7,9,7,13,9,7,11,82,12,10,14,5,7,13,6,14,7,6,86,9,15,14,14,8,11,9,13,12,5,90,79,77,77,77,82,82,82,80,79,77,85,81,83,82,81,88,84,86,88,90,88,82,0,0,1,0,0,0,0,0,0,1,1,63,79,74,77,85,83,72,63,81,77,0,65,67,77,51,73,80,86,39,92,78,0,70,79,86,60,85,81,88,66,78,84,0,72,81,87,61,85,88,81,68,85,92,0,82,80,75,81,81,40,67,88,34,61,0,89,73,55,87,73,67,76,88,75,68,80,14,16,12,8,6,13,12,7,7,9,82,10,12,6,15,9,12,14,8,11,10,80,8,15,8,5,15,14,15,13,15,14,77,7,11,11,9,14,13,8,7,14,12,80,7,11,8,10,14,14,14,12,11,9,83,83,83,82,81,88,87,86,86,90,86,82
Norway,Sweden,3,2,UEFA Nations League,FALSE,1463.5,1584.77,77,75,74,74,78,77,76,74,88,84,72,0,0,0,0,0,0,1,0,1,1,0,81,64,89,71,73,76,82,67,89,76,0,60,62,48,61,65,63,55,63,91,75,0,70,71,68,72,76,76,71,70,65,86,0,75,72,71,72,78,77,75,72,80,84,0,72,73,66,68,74,72,70,75,49,58,0,81,83,70,77,76,78,68,80,87,63,72,15,14,10,14,12,8,8,13,7,14,73,12,9,7,11,14,12,10,14,14,15,70,7,10,9,16,14,11,15,10,13,15,72,10,8,15,10,8,13,12,7,11,8,72,16,10,11,8,13,13,6,13,7,10,74,77,77,75,75,79,77,76,76,90,82,72,77,73,73,75,81,81,80,78,80,82,74,1,0,0,0,1,0,0,0,0,0,1,64,70,73,53,78,71,59,83,83,58,0,62,31,31,42,77,73,51,77,79,85,0,77,55,53,54,79,83,72,72,68,76,0,74,67,68,62,83,83,72,83,83,77,0,74,72,73,75,56,35,82,35,29,34,0,70,73,76,79,76,62,76,61,68,72,72,10,8,8,9,14,13,12,13,7,13,73,12,9,15,5,5,7,16,11,6,15,72,10,5,13,14,10,9,8,10,9,10,74,15,11,7,6,10,15,7,10,7,9,72,8,8,8,7,5,11,9,9,11,12,75,77,75,75,75,83,81,81,79,82,82,75
Slovenia,Serbia,2,2,UEFA Nations League,FALSE,1378.23,1547.53,75,73,71,71,75,73,73,72,80,76,89,0,0,1,0,0,0,0,0,0,0,0,79,61,72,68,66,65,45,53,69,58,0,51,34,53,61,73,59,46,64,66,76,0,70,54,64,68,75,65,59,72,81,75,0,71,47,64,67,75,61,65,70,83,72,0,69,75,68,69,66,73,75,62,62,73,0,72,71,74,68,65,78,77,68,62,76,87,7,6,14,13,14,13,9,11,13,14,86,8,11,10,5,6,7,10,10,11,13,90,11,13,12,12,13,12,12,12,7,10,78,11,12,8,13,11,10,8,13,6,11,87,7,11,11,15,5,13,7,7,16,6,89,75,74,71,71,75,74,74,74,77,76,90,80,79,75,79,85,84,79,77,84,86,80,0,1,0,0,1,1,0,0,1,0,1,64,38,62,54,84,68,51,60,80,68,0,45,67,73,70,78,81,72,68,85,80,0,62,76,74,79,82,86,75,77,66,82,0,62,72,72,69,82,84,74,78,78,82,0,81,78,76,74,68,43,77,69,28,79,0,83,72,80,84,80,77,77,72,79,86,80,8,7,11,8,13,11,14,9,5,7,77,7,15,12,11,14,11,10,11,15,10,79,13,12,9,8,12,14,15,13,6,7,78,7,14,14,14,12,9,15,9,11,16,80,14,9,7,12,13,16,13,6,10,7,81,82,79,78,77,85,84,80,79,86,85,81
Northern Ireland,Cyprus,2,2,UEFA Nations League,FALSE,1423.55,1186.09,72,70,72,68,79,73,73,73,70,70,68,0,0,1,0,0,0,0,0,0,1,0,35,52,74,70,50,62,48,36,68,63,0,37,30,53,59,32,62,66,63,71,66,0,55,49,65,63,60,67,77,75,60,69,0,53,50,73,68,58,68,67,74,69,69,0,74,71,69,65,82,73,68,72,33,68,0,71,73,66,70,76,76,64,64,76,74,66,8,13,14,7,12,14,16,9,11,7,71,6,7,7,14,16,8,16,7,12,11,60,12,7,5,5,16,11,7,13,9,12,72,9,8,5,6,15,8,7,9,14,11,66,13,7,13,11,8,14,12,11,13,14,73,72,72,72,70,77,74,73,73,70,69,69,68,69,66,65,72,65,65,63,69,70,65,0,1,0,0,1,0,0,0,1,1,0,66,71,73,63,64,72,74,71,70,68,0,38,42,30,35,58,62,69,50,57,64,0,48,55,50,45,64,59,56,57,64,67,0,52,63,56,53,68,66,65,63,73,73,0,67,67,65,64,72,21,34,52,30,28,0,79,73,72,72,74,48,67,60,48,60,64,14,10,12,14,15,7,15,7,16,8,69,6,14,10,8,8,11,8,15,8,6,65,5,7,12,11,13,8,7,8,15,7,60,13,9,14,7,13,7,9,15,8,8,64,13,10,9,15,10,9,10,7,15,7,67,70,70,68,67,72,67,66,65,69,68,66
Greece,Kosovo,2,0,UEFA Nations League,FALSE,1421.43,1173.9,78,73,74,74,77,75,75,77,76,77,81,0,0,1,0,0,0,0,1,0,1,0,81,74,33,72,73,88,77,80,77,71,0,56,52,44,59,69,75,69,57,75,78,0,51,65,54,68,78,66,73,72,64,77,0,60,68,60,69,78,76,77,75,74,76,0,78,72,75,72,55,47,43,72,43,56,0,81,74,75,71,63,65,58,75,80,74,78,12,9,9,10,8,16,11,8,13,12,84,11,14,14,10,14,14,15,12,11,12,78,11,11,11,9,7,15,11,8,10,13,67,10,11,10,13,10,12,10,13,13,8,78,7,9,10,6,12,9,16,10,14,14,84,80,75,74,74,77,76,75,75,78,77,82,72,71,70,67,80,73,74,74,75,74,72,1,0,0,0,0,1,1,0,1,0,0,76,81,63,69,61,66,79,69,50,81,0,47,50,51,57,51,64,67,51,75,74,0,69,66,63,65,58,70,68,69,58,68,0,70,69,67,68,61,74,78,71,68,77,0,65,65,69,64,82,65,25,70,28,47,0,70,70,70,70,80,69,60,71,82,64,73,10,15,15,6,12,14,7,8,8,7,72,9,6,9,14,8,11,11,12,9,14,71,11,12,14,9,13,6,6,10,14,7,73,7,8,13,14,8,8,12,10,9,14,73,15,11,11,13,7,14,7,8,10,6,74,72,71,71,69,76,75,75,73,75,74,73
Georgia,Bulgaria,0,0,UEFA Nations League,FALSE,1276.31,1338.78,73,68,68,67,72,71,70,72,76,73,78,0,1,1,0,0,0,0,0,0,0,1,55,53,79,52,73,79,75,74,82,64,0,50,28,48,62,67,71,68,69,68,73,0,54,39,60,66,69,66,64,68,71,59,0,61,44,67,68,75,74,70,77,81,70,0,73,67,65,63,67,36,32,36,41,37,0,80,79,67,72,61,67,66,65,66,74,79,10,7,14,8,11,12,9,8,9,10,79,9,8,13,7,13,9,14,9,15,5,78,7,13,10,7,9,9,6,11,8,13,74,9,11,13,6,6,5,8,9,14,12,79,5,6,13,11,13,7,11,12,8,9,80,74,70,69,67,74,73,72,72,76,73,79,67,66,65,66,70,69,68,68,70,67,65,0,0,0,0,0,0,1,0,0,0,0,40,60,57,70,70,64,63,71,82,66,0,31,36,27,44,55,55,48,49,67,63,0,41,47,43,61,62,59,63,63,63,63,0,40,48,45,61,61,59,65,62,69,68,0,68,63,66,63,66,68,66,64,34,43,0,70,76,71,70,73,71,62,73,74,66,64,6,7,10,15,14,14,9,9,13,10,65,7,12,10,14,14,12,13,12,12,5,63,12,12,9,12,14,6,9,14,8,8,63,15,8,12,11,6,14,5,13,9,6,64,7,14,7,6,9,14,11,8,10,9,66,69,68,67,66,70,69,69,67,72,67,66
